Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 08월 12일 15:24:51


날짜 	시간 	X축 	Y축 	Z축 	방위 	분당교통량(min/count) 	차량속도(km/h)
2025-08-12	20:28:45[155]	-205	-156	-617	217.270249837809	0	0
2025-08-12	20:28:45[254]	-207	-155	-621	216.82558537354	0	0
2025-08-12	20:28:45[349]	-207	-155	-614	216.82558537354	0	0
2025-08-12	20:28:45[441]	-208	-160	-616	217.568592028827	0	0
2025-08-12	20:28:45[541]	-203	-152	-619	216.824711709224	0	0
2025-08-12	20:28:45[651]	-204	-151	-620	216.508699723054	0	0
2025-08-12	20:28:45[749]	-199	-159	-618	218.624679025191	0	0
2025-08-12	20:28:45[841]	-212	-154	-615	215.995220874723	0	0
2025-08-12	20:28:45[941]	-208	-153	-616	216.337341833348	0	0
2025-08-12	20:28:46[031]	-211	-157	-618	216.652044020747	0	0
2025-08-12	20:28:46[132]	-210	-152	-616	215.897377511708	0	0
2025-08-12	20:28:46[222]	-207	-154	-615	216.647822093151	0	0
2025-08-12	20:28:46[343]	-206	-151	-621	216.241778007142	0	0
2025-08-12	20:28:46[432]	-210	-156	-616	216.607074812607	0	0
2025-08-12	20:28:46[529]	-209	-150	-619	215.667130304444	0	0
2025-08-12	20:28:46[621]	-199	-155	-615	217.914827719441	0	0
2025-08-12	20:28:46[721]	-205	-158	-611	217.622580968809	0	0
2025-08-12	20:28:46[822]	-207	-152	-623	216.289820009989	0	0
2025-08-12	20:28:46[913]	-208	-153	-617	216.337341833348	0	0
2025-08-12	20:28:47[037]	-203	-155	-619	217.363427784511	0	0
2025-08-12	20:28:47[123]	-208	-157	-615	217.04578590227	0	0
2025-08-12	20:28:47[214]	-207	-158	-618	217.353951854682	0	0
2025-08-12	20:28:47[314]	-207	-155	-617	216.82558537354	0	0
2025-08-12	20:28:47[406]	-205	-155	-621	217.092837297042	0	0
2025-08-12	20:28:47[506]	-210	-154	-619	216.253837737445	0	0
2025-08-12	20:28:47[606]	-211	-157	-617	216.652044020747	0	0
2025-08-12	20:28:47[696]	-206	-149	-619	215.878252259804	0	0
2025-08-12	20:28:47[810]	-208	-155	-620	216.693195724914	0	0
2025-08-12	20:28:47[904]	-202	-155	-616	217.499990793035	0	0
2025-08-12	20:28:47[997]	-207	-153	-621	216.469234390052	0	0
2025-08-12	20:28:48[094]	-208	-156	-620	216.869897645844	0	0
2025-08-12	20:28:48[190]	-210	-156	-617	216.607074812607	0	0
2025-08-12	20:28:48[290]	-210	-161	-616	217.476179561361	0	0
2025-08-12	20:28:48[388]	-199	-155	-613	217.914827719441	0	0
2025-08-12	20:28:48[493]	-210	-158	-615	216.957105766495	0	0
2025-08-12	20:28:48[594]	-206	-152	-618	216.422283474983	0	0
2025-08-12	20:28:48[694]	-207	-156	-616	217.002526528196	0	0
2025-08-12	20:28:48[781]	-211	-157	-615	216.652044020747	0	0
2025-08-12	20:28:48[881]	-206	-155	-615	216.958797154819	0	0
2025-08-12	20:28:48[981]	-204	-148	-616	215.960517196645	0	0
2025-08-12	20:28:49[071]	-213	-154	-620	215.867105888377	0	0
2025-08-12	20:28:49[191]	-202	-155	-616	217.499990793035	0	0
2025-08-12	20:28:49[283]	-209	-158	-618	217.088582765267	0	0
2025-08-12	20:28:49[373]	-208	-155	-617	216.693195724914	0	0
2025-08-12	20:28:49[474]	-206	-156	-615	217.1359752045	0	0
2025-08-12	20:28:49[573]	-199	-154	-611	217.735189415916	0	0
2025-08-12	20:28:49[663]	-206	-154	-618	216.780790751101	0	0
2025-08-12	20:28:49[763]	-207	-155	-620	216.82558537354	0	0
2025-08-12	20:28:49[873]	-206	-154	-619	216.780790751101	0	0
2025-08-12	20:28:49[964]	-208	-153	-611	216.337341833348	0	0
2025-08-12	20:28:50[064]	-207	-152	-616	216.289820009989	0	0
2025-08-12	20:28:50[164]	-206	-155	-616	216.958797154819	0	0
2025-08-12	20:28:50[261]	-210	-155	-614	216.430858120162	0	0
2025-08-12	20:28:50[351]	-206	-157	-620	217.312327303883	0	0
2025-08-12	20:28:50[452]	-209	-156	-614	216.738082434737	0	0
2025-08-12	20:28:50[574]	-204	-159	-609	217.933270283599	0	0
2025-08-12	20:28:50[652]	-210	-149	-613	215.356608211209	0	0
2025-08-12	20:28:50[751]	-207	-153	-617	216.469234390052	0	0
2025-08-12	20:28:50[848]	-200	-155	-614	217.775684305955	0	0
2025-08-12	20:28:50[948]	-200	-158	-614	218.308735567448	0	0
2025-08-12	20:28:51[038]	-208	-158	-619	217.220862809086	0	0
2025-08-12	20:28:51[138]	-206	-156	-614	217.1359752045	0	0
2025-08-12	20:28:51[235]	-206	-156	-616	217.1359752045	0	0
2025-08-12	20:28:51[348]	-210	-158	-616	216.957105766495	0	0
2025-08-12	20:28:51[440]	-202	-154	-616	217.321036192631	0	0
2025-08-12	20:28:51[540]	-204	-155	-615	217.227712069925	0	0
2025-08-12	20:28:51[633]	-202	-158	-616	218.031743258621	0	0
2025-08-12	20:28:51[726]	-208	-155	-619	216.693195724914	0	0
2025-08-12	20:28:51[826]	-205	-154	-618	216.9145901325	0	0
2025-08-12	20:28:51[917]	-205	-157	-617	217.446830224971	0	0
2025-08-12	20:28:52[027]	-204	-156	-617	217.405356631409	0	0
2025-08-12	20:28:52[125]	-203	-152	-620	216.824711709224	0	0
2025-08-12	20:28:52[222]	-208	-161	-612	217.741249163522	0	0
2025-08-12	20:28:52[321]	-208	-155	-617	216.693195724914	0	0
2025-08-12	20:28:52[419]	-209	-154	-618	216.384351815836	0	0
2025-08-12	20:28:52[516]	-210	-152	-615	215.897377511708	0	0
2025-08-12	20:28:52[609]	-211	-151	-617	215.589018082457	0	0
2025-08-12	20:28:52[721]	-205	-155	-615	217.092837297042	0	0
2025-08-12	20:28:52[814]	-211	-152	-611	215.768191530638	0	0
2025-08-12	20:28:52[914]	-205	-155	-615	217.092837297042	0	0
2025-08-12	20:28:53[004]	-207	-153	-619	216.469234390052	0	0
2025-08-12	20:28:53[104]	-205	-154	-619	216.9145901325	0	0
2025-08-12	20:28:53[194]	-204	-157	-612	217.582162795867	0	0
2025-08-12	20:28:53[295]	-202	-156	-618	217.678091713026	0	0
2025-08-12	20:28:53[405]	-207	-158	-619	217.353951854682	0	0
2025-08-12	20:28:53[505]	-207	-157	-611	217.178647895625	0	0
2025-08-12	20:28:53[595]	-206	-157	-612	217.312327303883	0	0
2025-08-12	20:28:53[695]	-206	-157	-617	217.312327303883	0	0
2025-08-12	20:28:53[795]	-209	-154	-617	216.384351815836	0	0
2025-08-12	20:28:53[889]	-210	-153	-618	216.076011556369	0	0
2025-08-12	20:28:53[982]	-208	-156	-617	216.869897645844	0	0
2025-08-12	20:28:54[105]	-206	-156	-618	217.1359752045	0	0
2025-08-12	20:28:54[195]	-204	-154	-618	217.049226573607	0	0
2025-08-12	20:28:54[291]	-206	-150	-614	216.060434996848	0	0
2025-08-12	20:28:54[385]	-203	-156	-614	217.541301828694	0	0
2025-08-12	20:28:54[475]	-205	-158	-617	217.622580968809	0	0
2025-08-12	20:28:54[575]	-206	-154	-618	216.780790751101	0	0
2025-08-12	20:28:54[675]	-207	-155	-618	216.82558537354	0	0
2025-08-12	20:28:54[798]	-211	-156	-621	216.47686873771	0	0
2025-08-12	20:28:54[875]	-204	-156	-611	217.405356631409	0	0
2025-08-12	20:28:54[975]	-203	-154	-618	217.184706453233	0	0
2025-08-12	20:28:55[075]	-202	-157	-617	217.855341629409	0	0
2025-08-12	20:28:55[166]	-202	-152	-617	216.960555449163	0	0
2025-08-12	20:28:55[266]	-209	-159	-613	217.262627226794	0	0
2025-08-12	20:28:55[355]	-206	-158	-614	217.487855896947	0	0
2025-08-12	20:28:55[482]	-207	-154	-614	216.647822093151	0	0
2025-08-12	20:28:55[569]	-206	-155	-616	216.958797154819	0	0
2025-08-12	20:28:55[662]	-208	-155	-621	216.693195724914	0	0
2025-08-12	20:28:55[762]	-206	-152	-616	216.422283474983	0	0
2025-08-12	20:28:55[853]	-204	-159	-616	217.933270283599	0	0
2025-08-12	20:28:55[952]	-205	-155	-615	217.092837297042	0	0
2025-08-12	20:28:56[043]	-209	-157	-613	216.913735265073	0	0
2025-08-12	20:28:56[145]	-203	-150	-616	216.461297587289	0	0
2025-08-12	20:28:56[259]	-208	-151	-618	215.978206538322	0	0
2025-08-12	20:28:56[349]	-210	-152	-624	215.897377511708	0	0
2025-08-12	20:28:56[449]	-206	-159	-617	217.66256346673	0	0
2025-08-12	20:28:56[547]	-210	-155	-615	216.430858120162	0	0
2025-08-12	20:28:56[643]	-207	-155	-616	216.82558537354	0	0
2025-08-12	20:28:56[736]	-209	-155	-617	216.561622022176	0	0
2025-08-12	20:28:56[835]	-214	-155	-621	215.915779075299	0	0
2025-08-12	20:28:56[946]	-211	-148	-615	215.046656971107	0	0
2025-08-12	20:28:57[043]	-209	-155	-617	216.561622022176	0	0
2025-08-12	20:28:57[135]	-203	-159	-622	218.069866503337	0	0
2025-08-12	20:28:57[226]	-205	-159	-614	217.797504618523	0	0
2025-08-12	20:28:57[326]	-213	-150	-617	215.154177632147	0	0
2025-08-12	20:28:57[426]	-207	-155	-618	216.82558537354	0	0
2025-08-12	20:28:57[516]	-209	-159	-616	217.262627226794	0	0
2025-08-12	20:28:57[641]	-205	-151	-619	216.37481682183	0	0
2025-08-12	20:28:57[724]	-202	-157	-622	217.855341629409	0	0
2025-08-12	20:28:57[826]	-202	-156	-615	217.678091713026	0	0
2025-08-12	20:28:57[916]	-209	-155	-620	216.561622022176	0	0
2025-08-12	20:28:58[013]	-206	-152	-616	216.422283474983	0	0
2025-08-12	20:28:58[108]	-200	-157	-622	218.131913675602	0	0
2025-08-12	20:28:58[208]	-205	-156	-616	217.270249837809	0	0
2025-08-12	20:28:58[302]	-204	-152	-616	216.689722832476	0	0
2025-08-12	20:28:58[419]	-208	-153	-618	216.337341833348	0	0
2025-08-12	20:28:58[510]	-211	-157	-621	216.652044020747	0	0
2025-08-12	20:28:58[609]	-204	-153	-621	216.869897645844	0	0
2025-08-12	20:28:58[703]	-209	-159	-618	217.262627226794	0	0
2025-08-12	20:28:58[797]	-206	-152	-616	216.422283474983	0	0
2025-08-12	20:28:58[897]	-205	-153	-618	216.735505915341	0	0
2025-08-12	20:28:59[021]	-203	-157	-616	217.718331192465	0	0
2025-08-12	20:28:59[104]	-214	-156	-618	216.090999988058	0	0
2025-08-12	20:28:59[198]	-206	-155	-616	216.958797154819	0	0
2025-08-12	20:28:59[294]	-208	-155	-617	216.693195724914	0	0
2025-08-12	20:28:59[394]	-209	-156	-622	216.738082434737	0	0
2025-08-12	20:28:59[484]	-208	-152	-616	216.158185439808	0	0
2025-08-12	20:28:59[584]	-208	-152	-617	216.158185439808	0	0
2025-08-12	20:28:59[683]	-208	-151	-618	215.978206538322	0	0
2025-08-12	20:28:59[795]	-209	-152	-618	216.027373385104	0	0
2025-08-12	20:28:59[885]	-205	-151	-619	216.37481682183	0	0
2025-08-12	20:28:59[985]	-209	-151	-619	215.847660950598	0	0
2025-08-12	20:29:00[084]	-207	-154	-615	216.647822093151	0	0
2025-08-12	20:29:00[172]	-212	-148	-619	214.919402012458	0	0
2025-08-12	20:29:00[272]	-208	-158	-623	217.220862809086	0	0
2025-08-12	20:29:00[365]	-199	-155	-615	217.914827719441	0	0
2025-08-12	20:29:00[490]	-205	-156	-613	217.270249837809	0	0
2025-08-12	20:29:00[577]	-211	-157	-615	216.652044020747	0	0
2025-08-12	20:29:00[666]	-206	-157	-616	217.312327303883	0	0
2025-08-12	20:29:00[767]	-207	-161	-621	217.874983651098	0	0
2025-08-12	20:29:00[858]	-208	-155	-617	216.693195724914	0	0
2025-08-12	20:29:00[959]	-207	-154	-620	216.647822093151	0	0
2025-08-12	20:29:01[053]	-204	-154	-623	217.049226573607	0	0
2025-08-12	20:29:01[170]	-213	-156	-618	216.218837265615	0	0
2025-08-12	20:29:01[259]	-201	-157	-616	217.993200359919	0	0
2025-08-12	20:29:01[360]	-206	-157	-617	217.312327303883	0	0
2025-08-12	20:29:01[455]	-208	-160	-618	217.568592028827	0	0
2025-08-12	20:29:01[547]	-207	-153	-616	216.469234390052	0	0
2025-08-12	20:29:01[644]	-207	-154	-612	216.647822093151	0	0
2025-08-12	20:29:01[740]	-207	-158	-613	217.353951854682	0	0
2025-08-12	20:29:01[840]	-210	-156	-617	216.607074812607	0	0
2025-08-12	20:29:01[950]	-203	-158	-618	217.89451852232	0	0
2025-08-12	20:29:02[040]	-209	-154	-619	216.384351815836	0	0
2025-08-12	20:29:02[140]	-204	-155	-619	217.227712069925	0	0
2025-08-12	20:29:02[240]	-203	-153	-617	217.005135269237	0	0
2025-08-12	20:29:02[340]	-211	-154	-618	216.124129464555	0	0
2025-08-12	20:29:02[430]	-203	-162	-615	218.59090175753	0	0
2025-08-12	20:29:02[550]	-207	-153	-618	216.469234390052	0	0
2025-08-12	20:29:02[640]	-205	-160	-616	217.97160376105	0	0
2025-08-12	20:29:02[737]	-202	-152	-617	216.960555449163	0	0
2025-08-12	20:29:02[833]	-208	-160	-617	217.568592028827	0	0
2025-08-12	20:29:02[923]	-206	-161	-616	218.009525656941	0	0
2025-08-12	20:29:03[023]	-204	-155	-617	217.227712069925	0	0
2025-08-12	20:29:03[113]	-204	-157	-617	217.582162795867	0	0
2025-08-12	20:29:03[213]	-203	-154	-619	217.184706453233	0	0
2025-08-12	20:29:03[333]	-205	-154	-614	216.9145901325	0	0
2025-08-12	20:29:03[425]	-204	-154	-623	217.049226573607	0	0
2025-08-12	20:29:03[516]	-202	-156	-610	217.678091713026	0	0
2025-08-12	20:29:03[616]	-207	-153	-617	216.469234390052	0	0
2025-08-12	20:29:03[706]	-209	-157	-617	216.913735265073	0	0
2025-08-12	20:29:03[807]	-203	-156	-616	217.541301828694	0	0
2025-08-12	20:29:03[904]	-206	-150	-618	216.060434996848	0	0
2025-08-12	20:29:04[017]	-205	-156	-617	217.270249837809	0	0
2025-08-12	20:29:04[112]	-205	-155	-616	217.092837297042	0	0
2025-08-12	20:29:04[207]	-208	-158	-619	217.220862809086	0	0
2025-08-12	20:29:04[299]	-203	-158	-615	217.89451852232	0	0
2025-08-12	20:29:04[399]	-210	-151	-617	215.717933582253	0	0
2025-08-12	20:29:04[489]	-204	-152	-619	216.689722832476	0	0
2025-08-12	20:29:04[589]	-211	-158	-618	216.826425894312	0	0
2025-08-12	20:29:04[712]	-205	-154	-614	216.9145901325	0	0
2025-08-12	20:29:04[800]	-209	-157	-613	216.913735265073	0	0
2025-08-12	20:29:04[893]	-207	-154	-620	216.647822093151	0	0
2025-08-12	20:29:04[983]	-207	-154	-618	216.647822093151	0	0
2025-08-12	20:29:05[084]	-206	-160	-618	217.836452534168	0	0
2025-08-12	20:29:05[182]	-215	-155	-618	215.788973459183	0	0
2025-08-12	20:29:05[276]	-212	-154	-616	215.995220874723	0	0
2025-08-12	20:29:05[376]	-208	-156	-615	216.869897645844	0	0
2025-08-12	20:29:05[486]	-213	-151	-618	215.33359751696	0	0
2025-08-12	20:29:05[583]	-207	-156	-618	217.002526528196	0	0
2025-08-12	20:29:05[677]	-208	-160	-621	217.568592028827	0	0
2025-08-12	20:29:05[768]	-209	-158	-616	217.088582765267	0	0
2025-08-12	20:29:05[868]	-202	-152	-618	216.960555449163	0	0
2025-08-12	20:29:05[969]	-210	-156	-615	216.607074812607	0	0
2025-08-12	20:29:06[064]	-209	-157	-616	216.913735265073	0	0
2025-08-12	20:29:06[188]	-211	-156	-620	216.47686873771	0	0
2025-08-12	20:29:06[274]	-203	-152	-620	216.824711709224	0	0
2025-08-12	20:29:06[365]	-208	-155	-618	216.693195724914	0	0
2025-08-12	20:29:06[460]	-205	-155	-617	217.092837297042	0	0
2025-08-12	20:29:06[553]	-206	-153	-617	216.601953631041	0	0
2025-08-12	20:29:06[653]	-209	-158	-615	217.088582765267	0	0
2025-08-12	20:29:06[744]	-205	-154	-613	216.9145901325	0	0
2025-08-12	20:29:06[864]	-208	-153	-618	216.337341833348	0	0
2025-08-12	20:29:06[956]	-207	-159	-619	217.528440823408	0	0
2025-08-12	20:29:07[056]	-205	-163	-616	218.488980556599	0	0
2025-08-12	20:29:07[147]	-202	-156	-616	217.678091713026	0	0
2025-08-12	20:29:07[247]	-206	-153	-618	216.601953631041	0	0
2025-08-12	20:29:07[347]	-200	-154	-616	217.596271147212	0	0
2025-08-12	20:29:07[441]	-210	-157	-616	216.782489964586	0	0
2025-08-12	20:29:07[534]	-202	-154	-612	217.321036192631	0	0
2025-08-12	20:29:07[647]	-208	-158	-621	217.220862809086	0	0
2025-08-12	20:29:07[738]	-210	-150	-622	215.537677791974	0	0
2025-08-12	20:29:07[839]	-209	-153	-620	216.206269645831	0	0
2025-08-12	20:29:07[929]	-210	-158	-614	216.957105766495	0	0
2025-08-12	20:29:08[025]	-205	-151	-616	216.37481682183	0	0
2025-08-12	20:29:08[126]	-212	-151	-614	215.460908146741	0	0
2025-08-12	20:29:08[222]	-208	-156	-616	216.869897645844	0	0
2025-08-12	20:29:08[336]	-203	-156	-617	217.541301828694	0	0
2025-08-12	20:29:08[427]	-210	-150	-618	215.537677791974	0	0
2025-08-12	20:29:08[526]	-213	-152	-616	215.512224315411	0	0
2025-08-12	20:29:08[622]	-207	-154	-616	216.647822093151	0	0
2025-08-12	20:29:08[720]	-206	-152	-615	216.422283474983	0	0
2025-08-12	20:29:08[815]	-209	-157	-615	216.913735265073	0	0
2025-08-12	20:29:08[905]	-207	-150	-618	215.928502422823	0	0
2025-08-12	20:29:09[029]	-204	-158	-618	217.758133141084	0	0
2025-08-12	20:29:09[116]	-213	-157	-614	216.393526480211	0	0
2025-08-12	20:29:09[216]	-207	-156	-608	217.002526528196	0	0
2025-08-12	20:29:09[306]	-205	-151	-616	216.37481682183	0	0
2025-08-12	20:29:09[406]	-205	-156	-616	217.270249837809	0	0
2025-08-12	20:29:09[501]	-209	-159	-615	217.262627226794	0	0
2025-08-12	20:29:09[601]	-208	-152	-618	216.158185439808	0	0
2025-08-12	20:29:09[712]	-207	-160	-619	217.702117257884	0	0
2025-08-12	20:29:09[802]	-203	-154	-610	217.184706453233	0	0
2025-08-12	20:29:09[899]	-205	-157	-615	217.446830224971	0	0
2025-08-12	20:29:09[992]	-207	-154	-612	216.647822093151	0	0
2025-08-12	20:29:10[092]	-208	-156	-617	216.869897645844	0	0
2025-08-12	20:29:10[183]	-206	-160	-613	217.836452534168	0	0
2025-08-12	20:29:10[281]	-207	-154	-616	216.647822093151	0	0
2025-08-12	20:29:10[405]	-210	-153	-618	216.076011556369	0	0
2025-08-12	20:29:10[491]	-210	-157	-614	216.782489964586	0	0
2025-08-12	20:29:10[592]	-208	-149	-617	215.615772854262	0	0
2025-08-12	20:29:10[681]	-209	-155	-615	216.561622022176	0	0
2025-08-12	20:29:10[782]	-208	-154	-617	216.51567786503	0	0
2025-08-12	20:29:10[880]	-209	-158	-618	217.088582765267	0	0
2025-08-12	20:29:10[969]	-206	-156	-621	217.1359752045	0	0
2025-08-12	20:29:11[062]	-208	-156	-613	216.869897645844	0	0
2025-08-12	20:29:11[183]	-207	-153	-614	216.469234390052	0	0
2025-08-12	20:29:11[277]	-213	-157	-619	216.393526480211	0	0
2025-08-12	20:29:11[370]	-210	-154	-614	216.253837737445	0	0
2025-08-12	20:29:11[463]	-207	-150	-619	215.928502422823	0	0
2025-08-12	20:29:11[563]	-206	-157	-608	217.312327303883	0	0
2025-08-12	20:29:11[663]	-208	-153	-618	216.337341833348	0	0
2025-08-12	20:29:11[753]	-205	-153	-615	216.735505915341	0	0
2025-08-12	20:29:11[863]	-209	-159	-619	217.262627226794	0	0
2025-08-12	20:29:11[967]	-207	-155	-616	216.82558537354	0	0
2025-08-12	20:29:12[059]	-203	-156	-619	217.541301828694	0	0
2025-08-12	20:29:12[159]	-207	-155	-618	216.82558537354	0	0
2025-08-12	20:29:12[253]	-207	-151	-616	216.109576742636	0	0
2025-08-12	20:29:12[350]	-206	-159	-615	217.66256346673	0	0
2025-08-12	20:29:12[441]	-205	-159	-613	217.797504618523	0	0
2025-08-12	20:29:12[562]	-212	-156	-619	216.347458208885	0	0
2025-08-12	20:29:12[653]	-202	-160	-612	218.382012712013	0	0
2025-08-12	20:29:12[750]	-211	-154	-617	216.124129464555	0	0
2025-08-12	20:29:12[842]	-206	-154	-621	216.780790751101	0	0
2025-08-12	20:29:12[941]	-204	-156	-616	217.405356631409	0	0
2025-08-12	20:29:13[031]	-205	-154	-615	216.9145901325	0	0
2025-08-12	20:29:13[131]	-205	-153	-614	216.735505915341	0	0
2025-08-12	20:29:13[251]	-208	-152	-620	216.158185439808	0	0
2025-08-12	20:29:13[341]	-208	-159	-615	217.395130720485	0	0
2025-08-12	20:29:13[431]	-206	-155	-620	216.958797154819	0	0
2025-08-12	20:29:13[531]	-208	-151	-611	215.978206538322	0	0
2025-08-12	20:29:13[632]	-208	-159	-612	217.395130720485	0	0
2025-08-12	20:29:13[721]	-206	-159	-613	217.66256346673	0	0
2025-08-12	20:29:13[817]	-207	-156	-619	217.002526528196	0	0
2025-08-12	20:29:13[917]	-205	-160	-615	217.97160376105	0	0
2025-08-12	20:29:14[028]	-204	-151	-613	216.508699723054	0	0
2025-08-12	20:29:14[121]	-203	-154	-616	217.184706453233	0	0
2025-08-12	20:29:14[222]	-206	-152	-614	216.422283474983	0	0
2025-08-12	20:29:14[312]	-207	-153	-624	216.469234390052	0	0
2025-08-12	20:29:14[412]	-207	-150	-616	215.928502422823	0	0
2025-08-12	20:29:14[509]	-210	-160	-618	217.303948277983	0	0
2025-08-12	20:29:14[630]	-209	-156	-620	216.738082434737	0	0
2025-08-12	20:29:14[717]	-208	-157	-622	217.04578590227	0	0
2025-08-12	20:29:14[814]	-207	-154	-623	216.647822093151	0	0
2025-08-12	20:29:14[907]	-208	-155	-620	216.693195724914	0	0
2025-08-12	20:29:14[998]	-209	-152	-617	216.027373385104	0	0
2025-08-12	20:29:15[098]	-200	-152	-616	217.234833981575	0	0
2025-08-12	20:29:15[198]	-201	-161	-614	218.694554022731	0	0
2025-08-12	20:29:15[288]	-208	-152	-618	216.158185439808	0	0
2025-08-12	20:29:15[402]	-208	-154	-620	216.51567786503	0	0
2025-08-12	20:29:15[502]	-202	-155	-614	217.499990793035	0	0
2025-08-12	20:29:15[592]	-210	-154	-615	216.253837737445	0	0
2025-08-12	20:29:15[695]	-204	-152	-617	216.689722832476	0	0
2025-08-12	20:29:15[785]	-203	-155	-616	217.363427784511	0	0
2025-08-12	20:29:15[882]	-205	-157	-613	217.446830224971	0	0
2025-08-12	20:29:15[982]	-208	-154	-618	216.51567786503	0	0
2025-08-12	20:29:16[088]	-206	-154	-617	216.780790751101	0	0
2025-08-12	20:29:16[183]	-209	-152	-616	216.027373385104	0	0
2025-08-12	20:29:16[283]	-209	-153	-617	216.206269645831	0	0
2025-08-12	20:29:16[374]	-208	-160	-618	217.568592028827	0	0
2025-08-12	20:29:16[474]	-204	-160	-616	218.107576877515	0	0
2025-08-12	20:29:16[571]	-206	-149	-614	215.878252259804	0	0
2025-08-12	20:29:16[662]	-208	-160	-612	217.568592028827	0	0
2025-08-12	20:29:16[797]	-208	-152	-617	216.158185439808	0	0
2025-08-12	20:29:16[878]	-208	-158	-610	217.220862809086	0	0
2025-08-12	20:29:16[965]	-205	-157	-616	217.446830224971	0	0
2025-08-12	20:29:17[068]	-211	-157	-618	216.652044020747	0	0
2025-08-12	20:29:17[158]	-205	-153	-619	216.735505915341	0	0
2025-08-12	20:29:17[258]	-206	-156	-615	217.1359752045	0	0
2025-08-12	20:29:17[359]	-205	-153	-612	216.735505915341	0	0
2025-08-12	20:29:17[457]	-208	-151	-616	215.978206538322	0	0
2025-08-12	20:29:17[559]	-208	-155	-618	216.693195724914	0	0
2025-08-12	20:29:17[653]	-206	-155	-616	216.958797154819	0	0
2025-08-12	20:29:17[752]	-208	-160	-619	217.568592028827	0	0
2025-08-12	20:29:17[852]	-205	-157	-615	217.446830224971	0	0
2025-08-12	20:29:17[946]	-210	-157	-620	216.782489964586	0	0
2025-08-12	20:29:18[044]	-207	-156	-617	217.002526528196	0	0
2025-08-12	20:29:18[178]	-207	-158	-613	217.353951854682	0	0
2025-08-12	20:29:18[245]	-210	-156	-620	216.607074812607	0	0
2025-08-12	20:29:18[345]	-209	-154	-617	216.384351815836	0	0
2025-08-12	20:29:18[445]	-210	-153	-613	216.076011556369	0	0
2025-08-12	20:29:18[540]	-207	-152	-615	216.289820009989	0	0
2025-08-12	20:29:18[632]	-208	-158	-615	217.220862809086	0	0
2025-08-12	20:29:18[732]	-209	-154	-620	216.384351815836	0	0
2025-08-12	20:29:18[826]	-208	-146	-611	215.065902529643	0	0
2025-08-12	20:29:18[936]	-201	-156	-615	217.815732607573	0	0
2025-08-12	20:29:19[032]	-209	-156	-619	216.738082434737	0	0
2025-08-12	20:29:19[130]	-205	-157	-609	217.446830224971	0	0
2025-08-12	20:29:19[228]	-208	-157	-616	217.04578590227	0	0
2025-08-12	20:29:19[325]	-206	-157	-620	217.312327303883	0	0
2025-08-12	20:29:19[418]	-213	-153	-614	215.690059825014	0	0
2025-08-12	20:29:19[514]	-209	-152	-616	216.027373385104	0	0
2025-08-12	20:29:19[646]	-208	-155	-614	216.693195724914	0	0
2025-08-12	20:29:19[719]	-203	-156	-616	217.541301828694	0	0
2025-08-12	20:29:19[821]	-210	-153	-622	216.076011556369	0	0
2025-08-12	20:29:19[914]	-205	-158	-613	217.622580968809	0	0
2025-08-12	20:29:20[009]	-211	-155	-613	216.300897915374	0	0
2025-08-12	20:29:20[108]	-208	-154	-612	216.51567786503	0	0
2025-08-12	20:29:20[203]	-208	-150	-617	215.797403027978	0	0
2025-08-12	20:29:20[317]	-201	-149	-614	216.549301106398	0	0
2025-08-12	20:29:20[408]	-210	-155	-614	216.430858120162	0	0
2025-08-12	20:29:20[507]	-204	-159	-616	217.933270283599	0	0
2025-08-12	20:29:20[605]	-206	-157	-613	217.312327303883	0	0
2025-08-12	20:29:20[702]	-210	-152	-616	215.897377511708	0	0
2025-08-12	20:29:20[794]	-209	-158	-614	217.088582765267	0	0
2025-08-12	20:29:20[894]	-211	-158	-618	216.826425894312	0	0
2025-08-12	20:29:21[009]	-208	-154	-616	216.51567786503	0	0
2025-08-12	20:29:21[095]	-208	-157	-614	217.04578590227	0	0
2025-08-12	20:29:21[195]	-212	-153	-611	215.817912807079	0	0
2025-08-12	20:29:21[285]	-203	-154	-614	217.184706453233	0	0
2025-08-12	20:29:21[385]	-205	-153	-615	216.735505915341	0	0
2025-08-12	20:29:21[486]	-202	-153	-618	217.141225275913	0	0
2025-08-12	20:29:21[580]	-209	-156	-614	216.738082434737	0	0
2025-08-12	20:29:21[673]	-206	-160	-617	217.836452534168	0	0
2025-08-12	20:29:21[786]	-209	-161	-620	217.608316390047	0	0
2025-08-12	20:29:21[880]	-211	-156	-615	216.47686873771	0	0
2025-08-12	20:29:21[980]	-211	-162	-618	217.516063251876	0	0
2025-08-12	20:29:22[072]	-206	-155	-613	216.958797154819	0	0
2025-08-12	20:29:22[163]	-206	-155	-616	216.958797154819	0	0
2025-08-12	20:29:22[260]	-204	-158	-614	217.758133141084	0	0
2025-08-12	20:29:22[364]	-210	-153	-617	216.076011556369	0	0
2025-08-12	20:29:22[475]	-204	-153	-615	216.869897645844	0	0
2025-08-12	20:29:22[568]	-207	-159	-623	217.528440823408	0	0
2025-08-12	20:29:22[665]	-207	-158	-610	217.353951854682	0	0
2025-08-12	20:29:22[765]	-208	-160	-617	217.568592028827	0	0
2025-08-12	20:29:22[855]	-210	-156	-622	216.607074812607	0	0
