Magnetic Sensor Monitoring Program V1.0
회 사 명 : (주)래도
작성일자 : 2025년 06월 24일 16:46:40


날짜 	시간 	X축 	Y축 	Z축 	방위 
2025-06-24	16:46:53[020]	83	-57	-12	325.520784313874
2025-06-24	16:46:53[056]	72	-48	-17	326.30993247402
2025-06-24	16:46:53[089]	60	-53	-9	318.544766455595
2025-06-24	16:46:53[107]	55	-50	-5	317.726310993906
2025-06-24	16:46:53[133]	61	-49	7	321.225829064426
2025-06-24	16:46:53[170]	52	-52	18	315
2025-06-24	16:46:53[204]	59	-53	18	318.066485501126
2025-06-24	16:46:53[234]	64	-56	33	318.81407483429
2025-06-24	16:46:53[244]	64	-54	29	319.844000375081
2025-06-24	16:46:53[284]	61	-50	31	320.659481840162
2025-06-24	16:46:53[314]	73	-54	30	323.50870331627
2025-06-24	16:46:53[340]	70	-54	35	322.352379359892
2025-06-24	16:46:53[373]	69	-54	32	321.952957468174
2025-06-24	16:46:53[407]	78	-57	26	323.841814560192
2025-06-24	16:46:53[421]	69	-52	34	322.997473471804
2025-06-24	16:46:53[450]	72	-56	29	322.125016348902
2025-06-24	16:46:53[483]	72	-56	31	322.125016348902
2025-06-24	16:46:55[349]	75	-53	30	324.752424941654
2025-06-24	16:46:55[349]	71	-55	30	322.236922025968
2025-06-24	16:46:55[349]	72	-52	37	324.162347045722
2025-06-24	16:46:55[349]	71	-52	36	323.781162734385
2025-06-24	16:46:55[349]	70	-57	33	320.844565877387
2025-06-24	16:46:55[349]	67	-51	29	322.721825800131
2025-06-24	16:46:55[349]	60	-44	34	323.746162262555
2025-06-24	16:46:55[349]	59	-47	19	321.458816378719
2025-06-24	16:46:55[349]	58	-53	17	317.579147500283
2025-06-24	16:46:55[349]	57	-48	7	319.899092453788
2025-06-24	16:46:55[349]	57	-49	4	319.316027519866
2025-06-24	16:46:55[349]	65	-48	-1	323.555558243413
2025-06-24	16:46:55[349]	65	-46	-7	324.71325102494
2025-06-24	16:46:55[349]	69	-50	-1	324.071497577177
2025-06-24	16:46:55[349]	86	-51	-7	329.331073350285
2025-06-24	16:46:55[349]	89	-52	3	329.703551823762
2025-06-24	16:46:55[349]	81	-46	3	330.407703640642
2025-06-24	16:46:55[349]	94	-58	5	328.324531261891
2025-06-24	16:46:55[349]	87	-53	9	328.650419134757
2025-06-24	16:46:55[349]	92	-48	13	332.447188423282
2025-06-24	16:46:55[349]	91	-58	12	327.488085768949
2025-06-24	16:46:55[349]	86	-57	16	326.463953015693
2025-06-24	16:46:55[349]	83	-57	24	325.520784313874
2025-06-24	16:46:55[349]	94	-57	26	328.768090451483
2025-06-24	16:46:55[349]	91	-60	25	326.601511532013
2025-06-24	16:46:55[359]	85	-51	30	329.036243467926
2025-06-24	16:46:55[359]	82	-54	25	326.63363399894
2025-06-24	16:46:55[359]	86	-61	18	324.651833466804
2025-06-24	16:46:55[359]	87	-53	23	328.650419134757
2025-06-24	16:46:55[359]	88	-58	24	326.611486423888
2025-06-24	16:46:55[359]	81	-55	26	325.823011226207
2025-06-24	16:46:55[359]	80	-55	19	325.491477012332
2025-06-24	16:46:55[359]	76	-53	30	325.109298492495
2025-06-24	16:46:55[359]	84	-50	30	329.237280465761
2025-06-24	16:46:55[359]	82	-59	26	324.264523985133
2025-06-24	16:46:55[359]	85	-57	27	326.154659738928
2025-06-24	16:46:55[359]	82	-59	28	324.264523985133
2025-06-24	16:46:55[359]	84	-63	28	323.130102354156
2025-06-24	16:46:55[359]	80	-55	28	325.491477012332
2025-06-24	16:46:55[359]	86	-63	28	323.77505574448
2025-06-24	16:46:55[359]	82	-60	26	323.806792694435
2025-06-24	16:46:55[359]	81	-56	24	325.341645294479
2025-06-24	16:46:55[359]	85	-62	30	323.892548708248
2025-06-24	16:46:55[359]	85	-55	26	327.094757077012
2025-06-24	16:46:55[359]	83	-58	26	325.054335599994
2025-06-24	16:46:55[359]	82	-53	23	327.123738247789
2025-06-24	16:46:55[359]	88	-55	19	327.994616791916
2025-06-24	16:46:55[359]	83	-55	26	326.469530332867
2025-06-24	16:46:55[359]	79	-53	26	326.142889858339
2025-06-24	16:46:55[359]	88	-57	25	327.067768958653
2025-06-24	16:46:55[359]	81	-55	29	325.823011226207
2025-06-24	16:46:55[359]	79	-57	25	324.188836077359
2025-06-24	16:46:55[359]	85	-55	30	327.094757077012
2025-06-24	16:46:55[359]	83	-62	26	323.240711829708
2025-06-24	16:46:55[359]	88	-63	28	324.400780041024
2025-06-24	16:46:55[359]	82	-53	24	327.123738247789
2025-06-24	16:46:55[359]	80	-58	21	324.057888128618
2025-06-24	16:46:55[359]	85	-60	27	324.782407031807
2025-06-24	16:46:55[359]	84	-63	26	323.130102354156
2025-06-24	16:46:55[359]	84	-53	31	327.750025835816
2025-06-24	16:46:55[359]	80	-63	24	321.77956794515
2025-06-24	16:46:55[359]	86	-53	24	328.355340962907
2025-06-24	16:46:55[369]	83	-63	26	322.800187884182
2025-06-24	16:46:55[369]	88	-54	26	328.465208094812
2025-06-24	16:46:55[369]	85	-60	20	324.782407031807
2025-06-24	16:46:55[389]	84	-55	22	326.784748506263
2025-06-24	16:46:55[414]	85	-51	24	329.036243467926
2025-06-24	16:46:55[444]	82	-61	27	323.35435083538
2025-06-24	16:46:55[474]	81	-58	29	324.395466019567
2025-06-24	16:46:55[484]	85	-52	28	328.543176642445
2025-06-24	16:46:55[525]	81	-62	31	322.568397021589
2025-06-24	16:46:55[555]	91	-59	32	327.042575142885
2025-06-24	16:46:55[585]	81	-58	26	324.395466019567
2025-06-24	16:46:55[605]	80	-58	28	324.057888128618
2025-06-24	16:46:55[635]	83	-66	23	321.508956440503
2025-06-24	16:46:55[669]	87	-58	29	326.30993247402
2025-06-24	16:46:55[699]	84	-56	29	326.30993247402
2025-06-24	16:46:55[739]	79	-59	31	323.246320814469
2025-06-24	16:46:55[749]	74	-57	28	322.394008642598
2025-06-24	16:46:55[799]	79	-55	26	325.1542665802
2025-06-24	16:46:55[799]	77	-56	29	323.972626614896
2025-06-24	16:46:55[839]	82	-58	29	324.727578551402
2025-06-24	16:46:55[868]	76	-58	36	322.650650955359
2025-06-24	16:46:55[898]	84	-59	31	324.916526120907
2025-06-24	16:46:55[928]	79	-56	28	324.668668661084
2025-06-24	16:46:55[948]	77	-59	30	322.539445139509
2025-06-24	16:46:55[978]	71	-60	21	319.799836113905
2025-06-24	16:46:56[011]	76	-59	27	322.177245850855
2025-06-24	16:46:56[045]	81	-55	28	325.823011226207
2025-06-24	16:46:56[085]	84	-53	30	327.750025835816
2025-06-24	16:46:56[115]	73	-58	26	321.532136687852
2025-06-24	16:46:56[115]	74	-57	28	322.394008642598
2025-06-24	16:46:56[155]	83	-55	32	326.469530332867
2025-06-24	16:46:56[188]	80	-54	35	325.980650010174
2025-06-24	16:46:56[219]	79	-59	32	323.246320814469
2025-06-24	16:46:56[249]	80	-57	29	324.5301278326
2025-06-24	16:46:56[259]	85	-58	27	325.692212155284
2025-06-24	16:46:56[292]	80	-61	31	322.674479516894
2025-06-24	16:46:56[323]	81	-60	27	323.471144633015
2025-06-24	16:46:56[363]	79	-60	32	322.783559526465
2025-06-24	16:46:56[393]	84	-58	32	325.375844920051
2025-06-24	16:46:56[403]	84	-56	24	326.30993247402
2025-06-24	16:46:56[443]	77	-61	25	321.613460482315
2025-06-24	16:46:56[470]	81	-59	28	323.930590100419
2025-06-24	16:46:56[503]	82	-55	23	326.148989696442
2025-06-24	16:46:56[516]	88	-52	22	329.420773127511
2025-06-24	16:46:56[549]	83	-54	27	326.951875130025
2025-06-24	16:46:56[582]	86	-58	23	326.00354085175
2025-06-24	16:46:56[616]	86	-59	23	325.548065418142
2025-06-24	16:46:56[649]	82	-53	26	327.123738247789
2025-06-24	16:46:56[659]	84	-52	23	328.240519915187
2025-06-24	16:46:56[692]	89	-61	17	325.573523418561
2025-06-24	16:46:56[725]	87	-56	20	327.23150092123
2025-06-24	16:46:56[758]	81	-54	11	326.30993247402
2025-06-24	16:46:56[791]	82	-57	20	325.195988247287
2025-06-24	16:46:56[813]	88	-54	24	328.465208094812
2025-06-24	16:46:56[845]	85	-57	19	326.154659738928
2025-06-24	16:46:56[875]	88	-56	16	327.528807709152
2025-06-24	16:46:56[901]	85	-59	20	325.234802763423
2025-06-24	16:46:56[934]	89	-54	18	328.753070586523
2025-06-24	16:46:56[957]	84	-56	12	326.30993247402
2025-06-24	16:46:56[987]	88	-52	13	329.420773127511
2025-06-24	16:46:57[018]	90	-53	11	329.506641597524
2025-06-24	16:46:57[048]	93	-47	5	333.189045699651
2025-06-24	16:46:57[084]	89	-54	8	328.753070586523
2025-06-24	16:46:57[098]	83	-49	12	329.444035724492
2025-06-24	16:46:57[132]	87	-51	3	329.620873988632
2025-06-24	16:46:57[155]	88	-52	-1	329.420773127511
2025-06-24	16:46:57[188]	87	-54	1	328.172553423327
2025-06-24	16:46:57[222]	88	-54	-2	328.465208094812
2025-06-24	16:46:57[242]	81	-55	-3	325.823011226207
2025-06-24	16:46:57[275]	82	-51	-4	328.120403152977
2025-06-24	16:46:57[308]	76	-48	-6	327.724355685422
2025-06-24	16:46:57[341]	72	-44	-9	328.570434385161
2025-06-24	16:46:57[355]	69	-51	-11	323.530765609948
2025-06-24	16:46:57[388]	62	-48	-15	322.253194612725
2025-06-24	16:46:57[421]	61	-50	-8	320.659481840162
2025-06-24	16:46:57[449]	51	-46	-10	317.950779109006
2025-06-24	16:46:57[475]	48	-46	9	316.218875235131
2025-06-24	16:46:57[515]	42	-40	4	316.397181027296
2025-06-24	16:46:57[532]	40	-48	8	309.805571092265
2025-06-24	16:46:57[555]	41	-44	21	312.978635059644
2025-06-24	16:46:57[588]	42	-50	24	310.03025927189
2025-06-24	16:46:57[622]	41	-43	20	313.636072468397
2025-06-24	16:46:57[655]	32	-45	20	305.417055276467
2025-06-24	16:46:57[688]	26	-43	19	301.159304508344
2025-06-24	16:46:57[708]	20	-39	10	297.149681697783
2025-06-24	16:46:57[732]	8	-29	-6	285.422161318739
2025-06-24	16:46:57[765]	1	-26	-13	272.202598161766
2025-06-24	16:46:57[798]	-7	-27	-40	255.46554491946
2025-06-24	16:46:57[833]	-9	-10	-83	228.012787504183
2025-06-24	16:46:57[866]	6	-2	-129	341.565051177078
2025-06-24	16:46:57[876]	32	2	-188	3.57633437499735
2025-06-24	16:46:57[910]	76	-17	-215	347.391393206634
2025-06-24	16:46:57[943]	132	-29	-212	347.609143339319
2025-06-24	16:46:57[976]	174	-50	-180	343.967660646064
2025-06-24	16:46:57[999]	193	-63	-126	341.92202960781
2025-06-24	16:46:58[033]	182	-73	-71	338.144333162903
2025-06-24	16:46:58[057]	164	-69	-26	337.18196626322
2025-06-24	16:46:58[087]	144	-77	-1	331.865594018173
2025-06-24	16:46:58[117]	133	-71	8	331.905158098636
2025-06-24	16:46:58[143]	119	-66	18	330.986292239098
2025-06-24	16:46:58[184]	111	-66	18	329.26451229808
2025-06-24	16:46:58[210]	103	-54	25	332.333242707716
2025-06-24	16:46:58[256]	98	-65	24	326.445063778921
2025-06-24	16:46:58[286]	92	-63	26	325.597335145024
2025-06-24	16:46:58[290]	92	-65	28	324.757963441348
2025-06-24	16:46:58[324]	94	-59	28	327.885169399703
2025-06-24	16:46:58[367]	95	-56	26	329.481769321125
2025-06-24	16:46:58[377]	89	-58	30	326.908300061318
2025-06-24	16:46:58[410]	85	-54	27	327.572445004228
2025-06-24	16:46:58[440]	87	-60	25	325.40771131249
2025-06-24	16:46:58[473]	83	-54	24	326.951875130025
2025-06-24	16:46:58[506]	84	-56	25	326.30993247402
2025-06-24	16:46:58[516]	82	-63	25	322.465190856121
2025-06-24	16:46:58[550]	88	-57	27	327.067768958653
2025-06-24	16:46:58[603]	91	-57	26	327.938056317186
2025-06-24	16:46:58[603]	88	-61	27	325.271003720479
2025-06-24	16:46:58[637]	94	-59	16	327.885169399703
2025-06-24	16:46:58[670]	101	-59	11	329.708303899683
2025-06-24	16:46:58[703]	105	-53	6	333.217095197825
2025-06-24	16:46:58[733]	115	-59	4	332.840204307704
2025-06-24	16:46:58[763]	115	-66	-20	330.147923730817
2025-06-24	16:46:58[787]	105	-66	-35	327.847704858718
2025-06-24	16:46:58[810]	86	-61	-45	324.651833466804
2025-06-24	16:46:58[840]	67	-53	-34	321.654425046007
2025-06-24	16:46:58[870]	58	-63	-30	312.633752008544
2025-06-24	16:46:58[911]	50	-53	-15	313.331662551707
2025-06-24	16:46:58[937]	48	-57	-7	310.100907546212
2025-06-24	16:46:58[957]	46	-53	8	310.955514425819
2025-06-24	16:46:58[990]	55	-52	15	316.606002989282
2025-06-24	16:46:59[017]	54	-51	17	316.636577041617
2025-06-24	16:46:59[054]	58	-50	20	319.236394799059
2025-06-24	16:46:59[087]	57	-57	21	315
2025-06-24	16:46:59[102]	64	-56	27	318.81407483429
2025-06-24	16:46:59[134]	58	-54	28	317.045408488887
2025-06-24	16:46:59[157]	59	-54	24	317.533558888395
2025-06-24	16:46:59[190]	66	-56	27	319.685899839503
2025-06-24	16:46:59[237]	64	-54	28	319.844000375081
2025-06-24	16:46:59[247]	64	-53	34	320.370994695536
2025-06-24	16:46:59[277]	62	-50	22	321.115503566285
2025-06-24	16:46:59[307]	61	-51	17	320.102165252358
2025-06-24	16:46:59[337]	65	-56	19	319.253836436119
2025-06-24	16:46:59[358]	60	-55	15	317.489552921999
2025-06-24	16:46:59[390]	58	-54	9	317.045408488887
2025-06-24	16:46:59[413]	63	-56	11	318.36646066343
2025-06-24	16:46:59[447]	66	-55	7	320.194428907735
2025-06-24	16:46:59[487]	62	-53	3	319.474896506246
2025-06-24	16:46:59[497]	61	-50	1	320.659481840162
2025-06-24	16:46:59[530]	68	-60	2	318.576334374997
2025-06-24	16:46:59[564]	71	-54	11	322.744710546423
2025-06-24	16:46:59[597]	74	-58	5	321.911227119025
2025-06-24	16:46:59[631]	76	-58	6	322.650650955359
2025-06-24	16:46:59[644]	78	-55	15	324.811256867996
2025-06-24	16:46:59[677]	76	-59	17	322.177245850855
2025-06-24	16:46:59[710]	80	-54	20	325.980650010174
2025-06-24	16:46:59[737]	79	-55	17	325.1542665802
2025-06-24	16:46:59[773]	73	-58	23	321.532136687852
2025-06-24	16:46:59[787]	82	-59	23	324.264523985133
2025-06-24	16:46:59[820]	79	-57	18	324.188836077359
2025-06-24	16:46:59[853]	79	-61	24	322.32640666017
2025-06-24	16:46:59[886]	71	-58	21	320.754565331102
2025-06-24	16:46:59[910]	75	-60	23	321.34019174591
2025-06-24	16:46:59[930]	77	-52	21	325.967872182662
2025-06-24	16:46:59[963]	82	-63	20	322.465190856121
2025-06-24	16:46:59[990]	77	-59	27	322.539445139509
2025-06-24	16:47:00[024]	77	-56	24	323.972626614896
2025-06-24	16:47:00[067]	73	-61	15	320.117314849973
2025-06-24	16:47:00[077]	73	-57	19	322.016501744723
2025-06-24	16:47:00[759]	73	-53	16	324.019322431382
2025-06-24	16:47:00[759]	75	-59	22	321.809050179613
2025-06-24	16:47:00[759]	91	-59	23	327.042575142885
2025-06-24	16:47:00[759]	78	-52	24	326.30993247402
2025-06-24	16:47:00[759]	77	-55	22	324.462322208026
2025-06-24	16:47:00[759]	73	-52	23	324.536635758459
2025-06-24	16:47:00[759]	76	-51	19	326.136309431182
2025-06-24	16:47:00[759]	76	-53	20	325.109298492495
2025-06-24	16:47:00[759]	76	-57	17	323.130102354156
2025-06-24	16:47:00[759]	82	-60	17	323.806792694435
2025-06-24	16:47:00[759]	77	-63	15	320.7105931375
2025-06-24	16:47:00[759]	80	-55	19	325.491477012332
2025-06-24	16:47:00[759]	78	-56	22	324.323591778138
2025-06-24	16:47:00[759]	77	-51	19	326.481991354748
2025-06-24	16:47:00[759]	78	-53	16	325.804394597539
2025-06-24	16:47:00[759]	69	-60	28	318.99091309843
2025-06-24	16:47:00[759]	81	-54	22	326.30993247402
2025-06-24	16:47:00[759]	78	-52	21	326.30993247402
2025-06-24	16:47:00[759]	74	-61	16	320.500411470202
2025-06-24	16:47:00[759]	74	-57	16	322.394008642598
2025-06-24	16:47:00[759]	79	-57	20	324.188836077359
2025-06-24	16:47:00[769]	87	-53	20	328.650419134757
2025-06-24	16:47:00[769]	77	-51	17	326.481991354748
2025-06-24	16:47:00[779]	81	-55	24	325.823011226207
2025-06-24	16:47:00[799]	73	-54	16	323.50870331627
2025-06-24	16:47:00[822]	75	-52	16	325.265140460214
2025-06-24	16:47:00[855]	77	-58	14	323.011231612856
2025-06-24	16:47:00[889]	73	-55	18	323.004728857293
2025-06-24	16:47:00[909]	76	-56	24	323.615648184164
2025-06-24	16:47:00[942]	75	-52	23	325.265140460214
2025-06-24	16:47:00[973]	75	-66	16	318.652222780306
2025-06-24	16:47:01[003]	80	-59	22	323.591225432228
2025-06-24	16:47:01[032]	79	-59	15	323.246320814469
2025-06-24	16:47:01[052]	79	-55	15	325.1542665802
2025-06-24	16:47:01[085]	81	-54	16	326.30993247402
2025-06-24	16:47:01[118]	75	-51	17	325.784297867563
2025-06-24	16:47:01[148]	76	-58	20	322.650650955359
2025-06-24	16:47:01[179]	79	-53	16	326.142889858339
2025-06-24	16:47:01[195]	79	-61	20	322.32640666017
2025-06-24	16:47:01[231]	86	-57	23	326.463953015693
2025-06-24	16:47:01[254]	76	-58	21	322.650650955359
2025-06-24	16:47:01[294]	72	-56	19	322.125016348902
2025-06-24	16:47:01[324]	82	-58	17	324.727578551402
2025-06-24	16:47:01[334]	81	-53	19	326.802434207784
2025-06-24	16:47:01[374]	82	-58	22	324.727578551402
2025-06-24	16:47:01[404]	74	-56	18	322.88313931673
2025-06-24	16:47:01[434]	79	-56	22	324.668668661084
2025-06-24	16:47:01[454]	72	-54	14	323.130102354156
2025-06-24	16:47:01[484]	73	-60	19	320.582605756531
2025-06-24	16:47:01[514]	83	-50	17	328.934835114501
2025-06-24	16:47:01[544]	83	-65	16	321.93434890127
2025-06-24	16:47:01[573]	83	-61	17	323.686354581237
2025-06-24	16:47:01[593]	75	-54	20	324.246112745563
2025-06-24	16:47:01[623]	81	-55	20	325.823011226207
2025-06-24	16:47:01[653]	77	-59	25	322.539445139509
2025-06-24	16:47:01[686]	79	-58	27	323.714732874861
2025-06-24	16:47:01[720]	74	-57	19	322.394008642598
2025-06-24	16:47:01[740]	77	-49	24	327.528807709152
2025-06-24	16:47:01[770]	79	-58	29	323.714732874861
2025-06-24	16:47:01[800]	71	-60	29	319.799836113905
2025-06-24	16:47:01[829]	72	-59	32	320.667285678239
2025-06-24	16:47:01[862]	78	-59	29	322.895765094294
2025-06-24	16:47:01[885]	73	-59	29	321.054191894115
2025-06-24	16:47:01[918]	81	-58	27	324.395466019567
2025-06-24	16:47:01[949]	81	-61	31	323.017093073655
2025-06-24	16:47:01[981]	75	-62	29	320.420595283762
2025-06-24	16:47:02[018]	81	-56	26	325.341645294479
2025-06-24	16:47:02[049]	79	-59	26	323.246320814469
2025-06-24	16:47:02[051]	79	-59	30	323.246320814469
2025-06-24	16:47:02[084]	80	-61	31	322.674479516894
2025-06-24	16:47:02[114]	77	-62	28	321.159163029143
2025-06-24	16:47:02[154]	81	-63	28	322.125016348902
2025-06-24	16:47:02[184]	82	-54	26	326.63363399894
2025-06-24	16:47:02[204]	76	-56	32	323.615648184164
2025-06-24	16:47:02[235]	74	-56	31	322.88313931673
2025-06-24	16:47:02[264]	76	-62	37	320.792796495032
2025-06-24	16:47:02[294]	76	-57	30	323.130102354156
2025-06-24	16:47:02[434]	76	-55	30	324.107334312254
2025-06-24	16:47:02[434]	81	-60	28	323.471144633015
2025-06-24	16:47:02[434]	80	-58	27	324.057888128618
2025-06-24	16:47:02[434]	76	-57	25	323.130102354156
2025-06-24	16:47:02[444]	79	-57	27	324.188836077359
2025-06-24	16:47:02[454]	81	-63	29	322.125016348902
2025-06-24	16:47:02[484]	78	-56	25	324.323591778138
2025-06-24	16:47:02[514]	78	-56	35	324.323591778138
2025-06-24	16:47:02[554]	75	-60	27	321.34019174591
2025-06-24	16:47:02[585]	78	-55	29	324.811256867996
2025-06-24	16:47:02[615]	81	-55	26	325.823011226207
2025-06-24	16:47:02[641]	77	-61	26	321.613460482315
2025-06-24	16:47:02[665]	73	-62	29	319.658254109676
2025-06-24	16:47:02[688]	82	-58	28	324.727578551402
2025-06-24	16:47:02[721]	80	-63	19	321.77956794515
2025-06-24	16:47:02[765]	79	-64	26	320.988148375775
2025-06-24	16:47:02[775]	79	-61	29	322.32640666017
2025-06-24	16:47:02[808]	76	-54	33	324.605204155013
2025-06-24	16:47:02[832]	73	-59	27	321.054191894115
2025-06-24	16:47:02[872]	81	-58	28	324.395466019567
2025-06-24	16:47:02[905]	80	-61	25	322.674479516894
2025-06-24	16:47:02[929]	78	-58	26	323.365886124033
2025-06-24	16:47:02[949]	82	-58	29	324.727578551402
2025-06-24	16:47:02[972]	85	-54	24	327.572445004228
2025-06-24	16:47:03[005]	80	-54	30	325.980650010174
2025-06-24	16:47:03[038]	79	-55	28	325.1542665802
2025-06-24	16:47:03[072]	86	-58	27	326.00354085175
2025-06-24	16:47:03[093]	85	-57	28	326.154659738928
2025-06-24	16:47:03[128]	83	-56	26	325.992507580268
2025-06-24	16:47:03[148]	86	-58	25	326.00354085175
2025-06-24	16:47:03[181]	84	-56	24	326.30993247402
2025-06-24	16:47:03[204]	87	-61	19	324.963804189907
2025-06-24	16:47:03[238]	86	-54	23	327.875001559612
2025-06-24	16:47:03[278]	81	-60	30	323.471144633015
2025-06-24	16:47:03[288]	83	-62	21	323.240711829708
2025-06-24	16:47:03[321]	77	-63	23	320.7105931375
2025-06-24	16:47:03[355]	83	-52	20	327.93260839674
2025-06-24	16:47:03[388]	89	-58	25	326.908300061318
2025-06-24	16:47:03[421]	78	-61	14	321.972769286026
2025-06-24	16:47:03[444]	83	-56	12	325.992507580268
2025-06-24	16:47:03[468]	89	-56	14	327.821343793399
2025-06-24	16:47:03[498]	73	-52	11	324.536635758459
2025-06-24	16:47:03[533]	75	-56	12	323.252529047136
2025-06-24	16:47:03[570]	74	-61	9	320.500411470202
2025-06-24	16:47:03[580]	71	-61	20	319.332313983189
2025-06-24	16:47:03[609]	66	-54	17	320.7105931375
2025-06-24	16:47:03[639]	71	-49	21	325.38885781547
2025-06-24	16:47:03[719]	72	-54	19	323.130102354156
2025-06-24	16:47:03[719]	70	-55	23	321.842773412631
2025-06-24	16:47:03[719]	73	-55	27	323.004728857293
2025-06-24	16:47:03[752]	74	-52	31	324.904183212974
2025-06-24	16:47:03[783]	70	-56	31	321.34019174591
2025-06-24	16:47:03[816]	70	-59	34	319.873896422205
2025-06-24	16:47:03[829]	71	-58	32	320.754565331102
2025-06-24	16:47:03[863]	72	-59	30	320.667285678239
2025-06-24	16:47:03[896]	74	-54	31	323.88065915052
2025-06-24	16:47:03[929]	70	-54	29	322.352379359892
2025-06-24	16:47:03[962]	73	-55	30	323.004728857293
2025-06-24	16:47:03[972]	71	-52	35	323.781162734385
2025-06-24	16:47:04[006]	72	-58	28	321.146625659647
2025-06-24	16:47:04[039]	76	-58	29	322.650650955359
2025-06-24	16:47:06[377]	71	-56	27	321.736011214119
2025-06-24	16:47:06[377]	76	-54	33	324.605204155013
2025-06-24	16:47:06[377]	71	-54	30	322.744710546423
2025-06-24	16:47:06[377]	77	-60	27	322.073537674961
2025-06-24	16:47:06[377]	72	-49	25	325.762537223142
2025-06-24	16:47:06[377]	74	-60	13	320.964487101253
2025-06-24	16:47:06[377]	70	-54	22	322.352379359892
2025-06-24	16:47:06[377]	62	-58	20	316.909152432996
2025-06-24	16:47:06[377]	77	-60	13	322.073537674961
2025-06-24	16:47:06[384]	76	-54	15	324.605204155013
2025-06-24	16:47:06[384]	73	-53	16	324.019322431382
2025-06-24	16:47:06[384]	81	-59	21	323.930590100419
2025-06-24	16:47:06[384]	83	-60	14	324.137151014139
2025-06-24	16:47:06[384]	86	-55	21	327.39966642631
2025-06-24	16:47:06[384]	80	-54	16	325.980650010174
2025-06-24	16:47:06[401]	83	-62	21	323.240711829708
2025-06-24	16:47:06[401]	91	-56	21	328.392497753751
2025-06-24	16:47:06[401]	83	-59	22	324.59313426273
2025-06-24	16:47:06[401]	83	-61	19	323.686354581237
2025-06-24	16:47:06[401]	80	-60	25	323.130102354156
2025-06-24	16:47:06[401]	83	-57	18	325.520784313874
2025-06-24	16:47:06[401]	79	-59	24	323.246320814469
2025-06-24	16:47:06[401]	81	-54	25	326.30993247402
2025-06-24	16:47:06[401]	80	-58	27	324.057888128618
2025-06-24	16:47:06[401]	81	-64	21	321.686909326182
2025-06-24	16:47:06[401]	83	-57	25	325.520784313874
2025-06-24	16:47:06[401]	79	-57	26	324.188836077359
2025-06-24	16:47:06[401]	86	-59	19	325.548065418142
2025-06-24	16:47:06[401]	79	-58	31	323.714732874861
2025-06-24	16:47:06[401]	83	-52	32	327.93260839674
2025-06-24	16:47:06[401]	87	-50	32	330.113473059576
2025-06-24	16:47:06[401]	78	-57	25	323.841814560192
