Wind Monitoring Program V1.0
회 사 명 : (주)레도
작성일자 : 2021년 03월 16일 14:32:57


날짜/시간 	 배터리전압 	 태양광전압
2021-03-16 15:42:09:187	0	0
2021-03-16 15:42:10:169	0	0
2021-03-16 15:42:10:184	0	0
2021-03-16 15:42:11:168	0	0
2021-03-16 15:42:11:183	0	0
2021-03-16 15:42:12:169	0	0
2021-03-16 15:42:12:184	0	0
2021-03-16 15:42:13:171	0	0
2021-03-16 15:42:13:185	0	0
2021-03-16 15:42:14:172	0	0
2021-03-16 15:42:14:188	0	0
2021-03-16 15:42:15:173	0	0
2021-03-16 15:42:15:188	0	0
2021-03-16 15:42:16:174	0	0
2021-03-16 15:42:16:189	0	0
2021-03-16 15:42:17:174	0	0
2021-03-16 15:42:17:190	0	0
2021-03-16 15:42:18:175	0	0
2021-03-16 15:42:18:190	0	0
2021-03-16 15:42:19:176	0	0
2021-03-16 15:42:19:191	0	0
2021-03-16 15:42:20:178	0	0
2021-03-16 15:42:20:193	0	0
2021-03-16 15:42:21:179	0	0
2021-03-16 15:42:21:194	0	0
2021-03-16 15:42:22:179	0	0
2021-03-16 15:42:22:195	0	0
2021-03-16 15:42:23:180	0	0
2021-03-16 15:42:23:196	0	0
2021-03-16 15:42:24:182	0	0
2021-03-16 15:42:24:197	0	0
2021-03-16 15:42:25:182	0	0
2021-03-16 15:42:25:199	0	0
2021-03-16 15:42:26:184	0	0
2021-03-16 15:42:26:199	0	0
2021-03-16 15:42:27:187	0	0
2021-03-16 15:42:27:199	0	0
2021-03-16 15:42:28:184	0	0
2021-03-16 15:42:28:200	0	0
2021-03-16 15:42:29:187	0	0
2021-03-16 15:42:29:202	0	0
2021-03-16 15:42:30:189	0	0
2021-03-16 15:42:30:202	0	0
2021-03-16 15:42:31:188	0	0
2021-03-16 15:42:31:204	0	0
2021-03-16 15:42:32:190	0	0
2021-03-16 15:42:32:205	0	0
2021-03-16 15:42:33:192	0	0
2021-03-16 15:42:33:206	0	0
2021-03-16 15:42:34:191	0	0
2021-03-16 15:42:34:207	0	0
2021-03-16 15:42:35:192	0	0
2021-03-16 15:42:35:208	0	0
2021-03-16 15:42:36:194	0	0
2021-03-16 15:42:36:208	0	0
2021-03-16 15:42:37:194	0	0
2021-03-16 15:42:37:210	0	0
2021-03-16 15:42:38:196	0	0
2021-03-16 15:42:38:213	0	0
2021-03-16 15:42:39:197	0	0
2021-03-16 15:42:39:212	0	0
2021-03-16 15:42:40:198	0	0
2021-03-16 15:42:40:212	0	0
2021-03-16 15:42:41:200	0	0
2021-03-16 15:42:41:213	0	0
2021-03-16 15:42:42:200	0	0
2021-03-16 15:42:42:216	0	0
2021-03-16 15:42:43:202	0	0
2021-03-16 15:42:43:216	0	0
2021-03-16 15:42:44:203	0	0
2021-03-16 15:42:44:222	0	0
2021-03-16 15:42:45:203	0	0
2021-03-16 15:42:45:218	0	0
2021-03-16 15:42:46:205	0	0
2021-03-16 15:42:46:219	0	0
2021-03-16 15:42:47:206	0	0
2021-03-16 15:42:47:220	0	0
2021-03-16 15:42:48:208	0	0
2021-03-16 15:42:48:222	0	0
2021-03-16 15:42:49:207	0	0
2021-03-16 15:42:49:222	0	0
2021-03-16 15:42:50:209	0	0
2021-03-16 15:42:50:224	0	0
2021-03-16 15:42:51:210	0	0
2021-03-16 15:42:51:225	0	0
2021-03-16 15:42:52:212	0	0
2021-03-16 15:42:52:227	0	0
2021-03-16 15:42:53:211	0	0
2021-03-16 15:42:53:225	0	0
2021-03-16 15:42:54:213	0	0
2021-03-16 15:42:54:227	0	0
2021-03-16 15:42:55:214	0	0
2021-03-16 15:42:55:228	0	0
2021-03-16 15:42:56:216	0	0
2021-03-16 15:42:56:229	0	0
2021-03-16 15:42:57:215	0	0
2021-03-16 15:42:57:231	0	0
2021-03-16 15:42:58:217	0	0
2021-03-16 15:42:58:232	0	0
2021-03-16 15:42:59:219	0	0
2021-03-16 15:42:59:238	0	0
2021-03-16 15:43:00:219	0	0
2021-03-16 15:43:00:233	0	0
2021-03-16 15:43:01:219	0	0
2021-03-16 15:43:01:234	0	0
2021-03-16 15:43:02:219	0	0
2021-03-16 15:43:02:234	0	0
2021-03-16 15:43:03:221	0	0
2021-03-16 15:43:03:237	0	0
2021-03-16 15:43:04:224	0	0
2021-03-16 15:43:04:237	0	0
2021-03-16 15:43:05:223	0	0
2021-03-16 15:43:05:239	0	0
2021-03-16 15:43:06:225	0	0
2021-03-16 15:43:06:239	0	0
2021-03-16 15:43:07:229	0	0
2021-03-16 15:43:07:242	0	0
2021-03-16 15:43:08:228	0	0
2021-03-16 15:43:08:241	0	0
2021-03-16 15:43:09:229	0	0
2021-03-16 15:43:09:242	0	0
2021-03-16 15:43:10:230	0	0
2021-03-16 15:43:10:244	0	0
2021-03-16 15:43:11:229	0	0
2021-03-16 15:43:11:245	0	0
2021-03-16 15:43:12:232	0	0
2021-03-16 15:43:12:250	0	0
2021-03-16 15:43:13:233	0	0
2021-03-16 15:43:13:248	0	0
2021-03-16 15:43:14:233	0	0
2021-03-16 15:43:14:248	0	0
2021-03-16 15:43:15:236	0	0
2021-03-16 15:43:15:250	0	0
2021-03-16 15:43:16:236	0	0
2021-03-16 15:43:16:250	0	0
2021-03-16 15:43:17:237	0	0
2021-03-16 15:43:17:252	0	0
2021-03-16 15:43:18:237	0	0
2021-03-16 15:43:18:253	0	0
2021-03-16 15:43:19:238	0	0
2021-03-16 15:43:19:254	0	0
2021-03-16 15:43:20:241	0	0
2021-03-16 15:43:20:257	0	0
2021-03-16 15:43:21:242	0	0
2021-03-16 15:43:21:257	0	0
2021-03-16 15:43:22:243	0	0
2021-03-16 15:43:22:258	0	0
2021-03-16 15:43:23:243	0	0
2021-03-16 15:43:23:261	0	0
2021-03-16 15:43:24:246	0	0
2021-03-16 15:43:24:260	0	0
2021-03-16 15:43:25:247	0	0
2021-03-16 15:43:25:261	0	0
2021-03-16 15:43:26:249	0	0
2021-03-16 15:43:26:263	0	0
2021-03-16 15:43:27:251	0	0
2021-03-16 15:43:27:266	0	0
2021-03-16 15:43:28:251	0	0
2021-03-16 15:43:28:266	0	0
2021-03-16 15:43:29:253	0	0
2021-03-16 15:43:29:267	0	0
2021-03-16 15:43:30:255	0	0
2021-03-16 15:43:30:268	0	0
2021-03-16 15:43:31:255	0	0
2021-03-16 15:43:31:270	0	0
2021-03-16 15:43:32:257	0	0
2021-03-16 15:43:32:272	0	0
2021-03-16 15:43:33:258	0	0
2021-03-16 15:43:33:272	0	0
2021-03-16 15:43:34:259	0	0
2021-03-16 15:43:34:274	0	0
2021-03-16 15:43:35:263	0	0
2021-03-16 15:43:35:276	0	0
2021-03-16 15:43:36:262	0	0
2021-03-16 15:43:36:276	0	0
2021-03-16 15:43:37:264	0	0
2021-03-16 15:43:37:277	0	0
2021-03-16 15:43:38:264	0	0
2021-03-16 15:43:38:278	0	0
2021-03-16 15:43:39:265	0	0
2021-03-16 15:43:39:280	0	0
2021-03-16 15:43:40:267	0	0
2021-03-16 15:43:40:283	0	0
2021-03-16 15:43:41:267	0	0
2021-03-16 15:43:41:282	0	0
2021-03-16 15:43:42:269	0	0
2021-03-16 15:43:42:284	0	0
2021-03-16 15:43:43:272	0	0
2021-03-16 15:43:43:285	0	0
2021-03-16 15:43:44:272	0	0
2021-03-16 15:43:44:287	0	0
2021-03-16 15:43:45:273	0	0
2021-03-16 15:43:45:287	0	0
2021-03-16 15:43:46:275	0	0
2021-03-16 15:43:46:289	0	0
2021-03-16 15:43:47:276	0	0
2021-03-16 15:43:47:290	0	0
2021-03-16 15:43:48:277	0	0
2021-03-16 15:43:48:292	0	0
2021-03-16 15:43:49:278	0	0
2021-03-16 15:43:49:293	0	0
2021-03-16 15:43:50:279	0	0
2021-03-16 15:43:50:294	0	0
2021-03-16 15:43:51:282	0	0
2021-03-16 15:43:51:295	0	0
2021-03-16 15:43:52:282	0	0
2021-03-16 15:43:52:297	0	0
2021-03-16 15:43:53:282	0	0
2021-03-16 15:43:53:298	0	0
2021-03-16 15:43:54:285	0	0
2021-03-16 15:43:54:300	0	0
2021-03-16 15:43:55:286	0	0
2021-03-16 15:43:55:301	0	0
2021-03-16 15:43:56:288	0	0
2021-03-16 15:43:56:302	0	0
2021-03-16 15:43:57:289	0	0
2021-03-16 15:43:57:303	0	0
2021-03-16 15:43:58:289	0	0
2021-03-16 15:43:58:304	0	0
2021-03-16 15:43:59:292	0	0
2021-03-16 15:43:59:307	0	0
2021-03-16 15:44:00:293	0	0
2021-03-16 15:44:00:307	0	0
2021-03-16 15:44:01:294	0	0
2021-03-16 15:44:01:309	0	0
2021-03-16 15:44:02:296	0	0
2021-03-16 15:44:02:311	0	0
2021-03-16 15:44:03:298	0	0
2021-03-16 15:44:03:311	0	0
2021-03-16 15:44:04:299	0	0
2021-03-16 15:44:04:313	0	0
2021-03-16 15:44:05:300	0	0
2021-03-16 15:44:05:316	0	0
2021-03-16 15:44:06:303	0	0
2021-03-16 15:44:06:315	0	0
2021-03-16 15:44:07:303	0	0
2021-03-16 15:44:07:318	0	0
2021-03-16 15:44:08:306	0	0
2021-03-16 15:44:08:319	0	0
2021-03-16 15:44:09:307	0	0
2021-03-16 15:44:09:322	0	0
2021-03-16 15:44:10:306	0	0
2021-03-16 15:44:10:322	0	0
2021-03-16 15:44:11:311	0	0
2021-03-16 15:44:11:326	0	0
2021-03-16 15:44:12:310	0	0
2021-03-16 15:44:12:325	0	0
2021-03-16 15:44:13:312	0	0
2021-03-16 15:44:13:326	0	0
2021-03-16 15:44:14:314	0	0
2021-03-16 15:44:14:328	0	0
2021-03-16 15:44:15:315	0	0
2021-03-16 15:44:15:329	0	0
2021-03-16 15:44:16:316	0	0
2021-03-16 15:44:16:331	0	0
2021-03-16 15:44:17:318	0	0
2021-03-16 15:44:17:332	0	0
2021-03-16 15:44:18:319	0	0
2021-03-16 15:44:18:333	0	0
2021-03-16 15:44:19:320	0	0
2021-03-16 15:44:19:334	0	0
2021-03-16 15:44:20:322	0	0
2021-03-16 15:44:20:336	0	0
2021-03-16 15:44:21:324	0	0
2021-03-16 15:44:21:338	0	0
2021-03-16 15:44:22:323	0	0
2021-03-16 15:44:22:339	0	0
2021-03-16 15:44:23:328	0	0
2021-03-16 15:44:23:340	0	0
2021-03-16 15:44:24:329	0	0
2021-03-16 15:44:24:343	0	0
2021-03-16 15:44:25:327	0	0
2021-03-16 15:44:25:342	0	0
2021-03-16 15:44:26:330	0	0
2021-03-16 15:44:26:344	0	0
2021-03-16 15:44:27:331	0	0
2021-03-16 15:44:27:346	0	0
2021-03-16 15:44:28:333	0	0
2021-03-16 15:44:28:352	0	0
2021-03-16 15:44:29:332	0	0
2021-03-16 15:44:29:348	0	0
2021-03-16 15:44:30:335	0	0
2021-03-16 15:44:30:350	0	0
2021-03-16 15:44:31:336	0	0
2021-03-16 15:44:31:356	0	0
2021-03-16 15:44:32:338	0	0
2021-03-16 15:44:32:353	0	0
2021-03-16 15:44:33:337	0	0
2021-03-16 15:44:33:353	0	0
2021-03-16 15:44:34:340	0	0
2021-03-16 15:44:34:355	0	0
2021-03-16 15:44:35:341	0	0
2021-03-16 15:44:35:356	0	0
2021-03-16 15:44:36:343	0	0
2021-03-16 15:44:36:357	0	0
2021-03-16 15:44:37:343	0	0
2021-03-16 15:44:37:358	0	0
2021-03-16 15:44:38:345	0	0
2021-03-16 15:44:38:359	0	0
2021-03-16 15:44:39:345	0	0
2021-03-16 15:44:39:360	0	0
2021-03-16 15:44:40:348	0	0
2021-03-16 15:44:40:363	0	0
2021-03-16 15:44:41:348	0	0
2021-03-16 15:44:41:365	0	0
2021-03-16 15:44:42:348	0	0
2021-03-16 15:44:42:364	0	0
2021-03-16 15:44:43:352	0	0
2021-03-16 15:44:43:366	0	0
2021-03-16 15:44:44:351	0	0
2021-03-16 15:44:44:367	0	0
2021-03-16 15:44:45:355	0	0
2021-03-16 15:44:45:426	0	0
2021-03-16 15:44:46:356	0	0
2021-03-16 15:44:46:368	0	0
2021-03-16 15:44:47:356	0	0
2021-03-16 15:44:47:371	0	0
2021-03-16 15:44:48:359	0	0
2021-03-16 15:44:48:371	0	0
2021-03-16 15:44:49:359	0	0
2021-03-16 15:44:49:374	0	0
2021-03-16 15:44:50:359	0	0
2021-03-16 15:44:50:375	0	0
2021-03-16 15:44:51:361	0	0
2021-03-16 15:44:51:375	0	0
2021-03-16 15:44:52:361	0	0
2021-03-16 15:44:52:376	0	0
2021-03-16 15:44:53:363	0	0
2021-03-16 15:44:53:383	0	0
2021-03-16 15:44:54:366	0	0
2021-03-16 15:44:54:379	0	0
2021-03-16 15:44:55:366	0	0
2021-03-16 15:44:55:380	0	0
2021-03-16 15:44:56:367	0	0
2021-03-16 15:44:56:382	0	0
2021-03-16 15:44:57:370	0	0
2021-03-16 15:44:57:382	0	0
2021-03-16 15:44:58:369	0	0
2021-03-16 15:44:58:384	0	0
2021-03-16 15:44:59:371	0	0
2021-03-16 15:44:59:386	0	0
2021-03-16 15:45:00:373	0	0
2021-03-16 15:45:00:388	0	0
2021-03-16 15:45:01:372	0	0
2021-03-16 15:45:01:390	0	0
2021-03-16 15:45:02:375	0	0
2021-03-16 15:45:02:389	0	0
2021-03-16 15:45:03:377	0	0
2021-03-16 15:45:03:391	0	0
2021-03-16 15:45:04:378	0	0
2021-03-16 15:45:04:392	0	0
2021-03-16 15:45:05:378	0	0
2021-03-16 15:45:05:393	0	0
2021-03-16 15:45:06:381	0	0
2021-03-16 15:45:06:395	0	0
2021-03-16 15:45:07:380	0	0
2021-03-16 15:45:07:396	0	0
2021-03-16 15:45:08:383	0	0
2021-03-16 15:45:08:402	0	0
2021-03-16 15:45:09:385	0	0
2021-03-16 15:45:09:398	0	0
2021-03-16 15:45:10:385	0	0
2021-03-16 15:45:10:404	0	0
2021-03-16 15:45:11:386	0	0
2021-03-16 15:45:11:401	0	0
2021-03-16 15:45:12:389	0	0
2021-03-16 15:45:12:402	0	0
2021-03-16 15:45:13:388	0	0
2021-03-16 15:45:13:403	0	0
2021-03-16 15:45:14:390	0	0
2021-03-16 15:45:14:406	0	0
2021-03-16 15:45:15:392	0	0
2021-03-16 15:45:15:406	0	0
2021-03-16 15:45:16:394	0	0
2021-03-16 15:45:16:408	0	0
2021-03-16 15:45:17:393	0	0
2021-03-16 15:45:17:410	0	0
2021-03-16 15:45:18:394	0	0
2021-03-16 15:45:18:412	0	0
2021-03-16 15:45:19:397	0	0
2021-03-16 15:45:19:411	0	0
2021-03-16 15:45:20:398	0	0
2021-03-16 15:45:20:412	0	0
2021-03-16 15:45:21:399	0	0
2021-03-16 15:45:21:414	0	0
2021-03-16 15:45:22:401	0	0
2021-03-16 15:45:22:416	0	0
2021-03-16 15:45:23:403	0	0
2021-03-16 15:45:23:418	0	0
2021-03-16 15:45:24:402	0	0
2021-03-16 15:45:24:418	0	0
2021-03-16 15:45:25:403	0	0
2021-03-16 15:45:25:419	0	0
2021-03-16 15:45:26:407	0	0
2021-03-16 15:45:26:422	0	0
2021-03-16 15:45:27:406	0	0
2021-03-16 15:45:27:424	0	0
2021-03-16 15:45:28:407	0	0
2021-03-16 15:45:28:422	0	0
2021-03-16 15:45:29:410	0	0
2021-03-16 15:45:29:423	0	0
2021-03-16 15:45:30:411	0	0
2021-03-16 15:45:30:425	0	0
2021-03-16 15:45:31:411	0	0
2021-03-16 15:45:31:426	0	0
2021-03-16 15:45:32:412	0	0
2021-03-16 15:45:32:432	0	0
2021-03-16 15:45:33:416	0	0
2021-03-16 15:45:33:427	0	0
2021-03-16 15:45:34:415	0	0
2021-03-16 15:45:34:430	0	0
2021-03-16 15:45:35:417	0	0
2021-03-16 15:45:35:433	0	0
2021-03-16 15:45:36:419	0	0
2021-03-16 15:45:36:432	0	0
2021-03-16 15:45:37:417	0	0
2021-03-16 15:45:37:433	0	0
2021-03-16 15:45:38:420	0	0
2021-03-16 15:45:38:435	0	0
2021-03-16 15:45:39:421	0	0
2021-03-16 15:45:39:436	0	0
2021-03-16 15:45:40:424	0	0
2021-03-16 15:45:40:438	0	0
2021-03-16 15:45:41:424	0	0
2021-03-16 15:45:41:438	0	0
2021-03-16 15:45:42:426	0	0
2021-03-16 15:45:42:440	0	0
2021-03-16 15:45:43:426	0	0
2021-03-16 15:45:43:442	0	0
2021-03-16 15:45:44:428	0	0
2021-03-16 15:45:44:443	0	0
2021-03-16 15:45:45:430	0	0
2021-03-16 15:45:45:443	0	0
2021-03-16 15:45:46:431	0	0
2021-03-16 15:45:46:445	0	0
2021-03-16 15:45:47:433	0	0
2021-03-16 15:45:47:445	0	0
2021-03-16 15:45:48:433	0	0
2021-03-16 15:45:48:447	0	0
2021-03-16 15:45:49:435	0	0
2021-03-16 15:45:49:448	0	0
2021-03-16 15:45:50:436	0	0
2021-03-16 15:45:50:449	0	0
2021-03-16 15:45:51:437	0	0
2021-03-16 15:45:51:452	0	0
2021-03-16 15:45:52:439	0	0
2021-03-16 15:45:52:453	0	0
2021-03-16 15:45:53:439	0	0
2021-03-16 15:45:53:457	0	0
2021-03-16 15:45:54:440	0	0
2021-03-16 15:45:54:456	0	0
2021-03-16 15:45:55:441	0	0
2021-03-16 15:45:55:458	0	0
2021-03-16 15:45:56:443	0	0
2021-03-16 15:45:56:458	0	0
2021-03-16 15:45:57:444	0	0
2021-03-16 15:45:57:461	0	0
2021-03-16 15:45:58:446	0	0
2021-03-16 15:45:58:461	0	0
2021-03-16 15:45:59:447	0	0
2021-03-16 15:45:59:462	0	0
2021-03-16 15:46:00:448	0	0
2021-03-16 15:46:00:463	0	0
2021-03-16 15:46:01:450	0	0
2021-03-16 15:46:01:465	0	0
2021-03-16 15:46:02:451	0	0
2021-03-16 15:46:02:466	0	0
2021-03-16 15:46:03:453	0	0
2021-03-16 15:46:03:468	0	0
2021-03-16 15:46:04:453	0	0
2021-03-16 15:46:04:469	0	0
2021-03-16 15:46:05:456	0	0
2021-03-16 15:46:05:470	0	0
2021-03-16 15:46:06:457	0	0
2021-03-16 15:46:06:472	0	0
2021-03-16 15:46:07:458	0	0
2021-03-16 15:46:07:473	0	0
2021-03-16 15:46:08:460	0	0
2021-03-16 15:46:08:474	0	0
2021-03-16 15:46:09:461	0	0
2021-03-16 15:46:09:475	0	0
2021-03-16 15:46:10:461	0	0
2021-03-16 15:46:10:478	0	0
2021-03-16 15:46:11:463	0	0
2021-03-16 15:46:11:478	0	0
2021-03-16 15:46:12:466	0	0
2021-03-16 15:46:12:480	0	0
2021-03-16 15:46:13:468	0	0
2021-03-16 15:46:13:483	0	0
2021-03-16 15:46:14:468	0	0
2021-03-16 15:46:14:482	0	0
2021-03-16 15:46:15:469	0	0
2021-03-16 15:46:15:484	0	0
2021-03-16 15:46:16:471	0	0
2021-03-16 15:46:16:486	0	0
2021-03-16 15:46:17:471	0	0
2021-03-16 15:46:17:486	0	0
2021-03-16 15:46:18:472	0	0
2021-03-16 15:46:18:488	0	0
2021-03-16 15:46:19:475	0	0
2021-03-16 15:46:19:488	0	0
2021-03-16 15:46:20:475	0	0
2021-03-16 15:46:20:491	0	0
2021-03-16 15:46:21:477	0	0
2021-03-16 15:46:21:511	0	0
2021-03-16 15:46:22:478	0	0
2021-03-16 15:46:22:494	0	0
2021-03-16 15:46:23:480	0	0
2021-03-16 15:46:23:494	0	0
2021-03-16 15:46:24:482	0	0
2021-03-16 15:46:24:496	0	0
2021-03-16 15:46:25:482	0	0
2021-03-16 15:46:25:498	0	0
2021-03-16 15:46:26:484	0	0
2021-03-16 15:46:26:498	0	0
2021-03-16 15:46:27:485	0	0
2021-03-16 15:46:27:500	0	0
2021-03-16 15:46:28:487	0	0
2021-03-16 15:46:28:501	0	0
2021-03-16 15:46:29:487	0	0
2021-03-16 15:46:29:502	0	0
2021-03-16 15:46:30:489	0	0
2021-03-16 15:46:30:505	0	0
2021-03-16 15:46:31:490	0	0
2021-03-16 15:46:31:505	0	0
2021-03-16 15:46:32:492	0	0
2021-03-16 15:46:32:507	0	0
2021-03-16 15:46:33:495	0	0
2021-03-16 15:46:33:508	0	0
2021-03-16 15:46:34:495	0	0
2021-03-16 15:46:34:509	0	0
2021-03-16 15:46:35:496	0	0
2021-03-16 15:46:35:510	0	0
2021-03-16 15:46:36:497	0	0
2021-03-16 15:46:36:512	0	0
2021-03-16 15:46:37:500	0	0
2021-03-16 15:46:37:514	0	0
2021-03-16 15:46:38:500	0	0
2021-03-16 15:46:38:515	0	0
2021-03-16 15:46:39:501	0	0
2021-03-16 15:46:39:516	0	0
2021-03-16 15:46:40:504	0	0
2021-03-16 15:46:40:517	0	0
2021-03-16 15:46:41:504	0	0
2021-03-16 15:46:41:518	0	0
2021-03-16 15:46:42:505	0	0
2021-03-16 15:46:42:564	0	0
2021-03-16 15:46:43:505	0	0
2021-03-16 15:46:43:522	0	0
2021-03-16 15:46:44:509	0	0
2021-03-16 15:46:44:523	0	0
2021-03-16 15:46:45:509	0	0
2021-03-16 15:46:45:525	0	0
2021-03-16 15:46:46:511	0	0
2021-03-16 15:46:46:525	0	0
2021-03-16 15:46:47:512	0	0
2021-03-16 15:46:47:527	0	0
2021-03-16 15:46:48:514	0	0
2021-03-16 15:46:48:528	0	0
2021-03-16 15:46:49:515	0	0
2021-03-16 15:46:49:529	0	0
2021-03-16 15:46:50:515	0	0
2021-03-16 15:46:50:531	0	0
2021-03-16 15:46:51:518	0	0
2021-03-16 15:46:51:533	0	0
2021-03-16 15:46:52:519	0	0
2021-03-16 15:46:52:534	0	0
2021-03-16 15:46:53:522	0	0
2021-03-16 15:46:53:534	0	0
2021-03-16 15:46:54:523	0	0
2021-03-16 15:46:54:885	0	0
2021-03-16 15:46:55:523	0	0
2021-03-16 15:46:55:537	0	0
2021-03-16 15:46:56:526	0	0
2021-03-16 15:46:56:541	0	0
2021-03-16 15:46:57:526	0	0
2021-03-16 15:46:57:540	0	0
2021-03-16 15:46:58:529	0	0
2021-03-16 15:46:58:541	0	0
2021-03-16 15:46:59:528	0	0
2021-03-16 15:46:59:542	0	0
2021-03-16 15:47:00:531	0	0
2021-03-16 15:47:00:544	0	0
2021-03-16 15:47:01:531	0	0
2021-03-16 15:47:01:546	0	0
2021-03-16 15:47:02:533	0	0
2021-03-16 15:47:02:547	0	0
2021-03-16 15:47:03:533	0	0
2021-03-16 15:47:03:549	0	0
2021-03-16 15:47:04:535	0	0
2021-03-16 15:47:04:550	0	0
2021-03-16 15:47:05:535	0	0
2021-03-16 15:47:05:552	0	0
2021-03-16 15:47:06:537	0	0
2021-03-16 15:47:06:552	0	0
2021-03-16 15:47:07:539	0	0
2021-03-16 15:47:07:553	0	0
2021-03-16 15:47:08:539	0	0
2021-03-16 15:47:08:554	0	0
2021-03-16 15:47:09:541	0	0
2021-03-16 15:47:09:556	0	0
2021-03-16 15:47:10:543	0	0
2021-03-16 15:47:10:558	0	0
2021-03-16 15:47:11:544	0	0
2021-03-16 15:47:11:559	0	0
2021-03-16 15:47:12:545	0	0
2021-03-16 15:47:12:560	0	0
2021-03-16 15:47:13:546	0	0
2021-03-16 15:47:13:561	0	0
2021-03-16 15:47:14:548	0	0
2021-03-16 15:47:14:563	0	0
2021-03-16 15:47:15:550	0	0
2021-03-16 15:47:15:565	0	0
2021-03-16 15:47:16:552	0	0
2021-03-16 15:47:16:566	0	0
2021-03-16 15:47:17:553	0	0
2021-03-16 15:47:17:567	0	0
2021-03-16 15:47:18:553	0	0
2021-03-16 15:47:18:569	0	0
2021-03-16 15:47:19:554	0	0
2021-03-16 15:47:19:569	0	0
2021-03-16 15:47:20:557	0	0
2021-03-16 15:47:20:571	0	0
2021-03-16 15:47:21:558	0	0
2021-03-16 15:47:21:573	0	0
2021-03-16 15:47:22:558	0	0
2021-03-16 15:47:22:574	0	0
2021-03-16 15:47:23:560	0	0
2021-03-16 15:47:23:575	0	0
2021-03-16 15:47:24:560	0	0
2021-03-16 15:47:24:577	0	0
2021-03-16 15:47:25:563	0	0
2021-03-16 15:47:25:578	0	0
2021-03-16 15:47:26:565	0	0
2021-03-16 15:47:26:579	0	0
2021-03-16 15:47:27:565	0	0
2021-03-16 15:47:27:580	0	0
2021-03-16 15:47:28:568	0	0
2021-03-16 15:47:28:582	0	0
2021-03-16 15:47:29:568	0	0
2021-03-16 15:47:29:583	0	0
2021-03-16 15:47:30:569	0	0
2021-03-16 15:47:30:586	0	0
2021-03-16 15:47:31:571	0	0
2021-03-16 15:47:31:586	0	0
2021-03-16 15:47:32:571	0	0
2021-03-16 15:47:32:586	0	0
2021-03-16 15:47:33:575	0	0
2021-03-16 15:47:33:589	0	0
2021-03-16 15:47:34:575	0	0
2021-03-16 15:47:34:592	0	0
2021-03-16 15:47:35:576	0	0
2021-03-16 15:47:35:591	0	0
2021-03-16 15:47:36:579	0	0
2021-03-16 15:47:36:592	0	0
2021-03-16 15:47:37:578	0	0
2021-03-16 15:47:37:594	0	0
2021-03-16 15:47:38:582	0	0
2021-03-16 15:47:38:597	0	0
2021-03-16 15:47:39:582	0	0
2021-03-16 15:47:39:596	0	0
2021-03-16 15:47:40:583	0	0
2021-03-16 15:47:40:599	0	0
2021-03-16 15:47:41:584	0	0
2021-03-16 15:47:41:599	0	0
2021-03-16 15:47:42:584	0	0
2021-03-16 15:47:42:600	0	0
2021-03-16 15:47:43:587	0	0
2021-03-16 15:47:43:601	0	0
2021-03-16 15:47:44:590	0	0
2021-03-16 15:47:44:602	0	0
2021-03-16 15:47:45:590	0	0
2021-03-16 15:47:45:604	0	0
2021-03-16 15:47:46:590	0	0
2021-03-16 15:47:46:605	0	0
2021-03-16 15:47:47:591	0	0
2021-03-16 15:47:47:607	0	0
2021-03-16 15:47:48:594	0	0
2021-03-16 15:47:48:608	0	0
2021-03-16 15:47:49:596	0	0
2021-03-16 15:47:49:610	0	0
2021-03-16 15:47:50:596	0	0
2021-03-16 15:47:50:611	0	0
2021-03-16 15:47:51:598	0	0
2021-03-16 15:47:51:614	0	0
2021-03-16 15:47:52:598	0	0
2021-03-16 15:47:52:614	0	0
2021-03-16 15:47:53:601	0	0
2021-03-16 15:47:53:614	0	0
2021-03-16 15:47:54:602	0	0
2021-03-16 15:47:54:616	0	0
2021-03-16 15:47:55:603	0	0
2021-03-16 15:47:55:618	0	0
2021-03-16 15:47:56:605	0	0
2021-03-16 15:47:56:619	0	0
2021-03-16 15:47:57:605	0	0
2021-03-16 15:47:57:620	0	0
2021-03-16 15:47:58:606	0	0
2021-03-16 15:47:58:622	0	0
2021-03-16 15:47:59:608	0	0
2021-03-16 15:47:59:687	0	0
2021-03-16 15:48:00:610	0	0
2021-03-16 15:48:00:624	0	0
2021-03-16 15:48:01:610	0	0
2021-03-16 15:48:01:626	0	0
2021-03-16 15:48:02:612	0	0
2021-03-16 15:48:02:628	0	0
2021-03-16 15:48:03:613	0	0
2021-03-16 15:48:03:628	0	0
2021-03-16 15:48:04:614	0	0
2021-03-16 15:48:04:631	0	0
2021-03-16 15:48:05:617	0	0
2021-03-16 15:48:05:631	0	0
2021-03-16 15:48:06:617	0	0
2021-03-16 15:48:06:632	0	0
2021-03-16 15:48:07:618	0	0
2021-03-16 15:48:07:633	0	0
2021-03-16 15:48:08:622	0	0
2021-03-16 15:48:08:636	0	0
2021-03-16 15:48:09:622	0	0
2021-03-16 15:48:09:635	0	0
2021-03-16 15:48:10:624	0	0
2021-03-16 15:48:10:638	0	0
2021-03-16 15:48:11:624	0	0
2021-03-16 15:48:11:640	0	0
2021-03-16 15:48:12:625	0	0
2021-03-16 15:48:12:640	0	0
2021-03-16 15:48:13:628	0	0
2021-03-16 15:48:13:642	0	0
2021-03-16 15:48:14:629	0	0
2021-03-16 15:48:14:644	0	0
2021-03-16 15:48:15:631	0	0
